User ID,Session ID,Event Time,Event,Device,Region,Channel,Product Category,Revenue,Bonus Flag
USR-04857,SES-04857,2026-01-07 02:10:44.253372,Browse,Mobile,West,Google Ads,Beauty,0.0,Yes
USR-04857,SES-04857,2026-01-07 02:14:44.253372,Add to Cart,Mobile,West,Google Ads,Beauty,0.0,Yes
USR-04858,SES-04858,2025-12-09 18:46:21.704873,Browse,Mobile,West,Organic,Electronics,0.0,Yes
USR-04858,SES-04858,2025-12-09 18:51:21.704873,Add to Cart,Mobile,West,Organic,Electronics,0.0,Yes
USR-04858,SES-04858,2025-12-09 18:55:21.704873,Checkout,Mobile,West,Organic,Electronics,0.0,Yes
USR-04859,SES-04859,2026-01-03 12:42:51.053570,Browse,Tablet,South,Google Ads,Fashion,0.0,Yes
USR-04859,SES-04859,2026-01-03 12:45:51.053570,Add to Cart,Tablet,South,Google Ads,Fashion,0.0,Yes
USR-04860,SES-04860,2025-12-11 01:57:35.699930,Browse,Mobile,South,Social Media,Beauty,0.0,Yes
USR-04860,SES-04860,2025-12-11 01:59:35.699930,Add to Cart,Mobile,South,Social Media,Beauty,0.0,Yes
USR-04861,SES-04861,2025-12-17 06:17:51.869525,Browse,Desktop,South,Email,Sports,0.0,Yes
USR-04861,SES-04861,2025-12-17 06:19:51.869525,Add to Cart,Desktop,South,Email,Sports,0.0,Yes
USR-04861,SES-04861,2025-12-17 06:23:51.869525,Checkout,Desktop,South,Email,Sports,0.0,Yes
USR-04862,SES-04862,2025-12-28 08:09:01.795681,Browse,Mobile,South,Organic,Sports,0.0,Yes
USR-04863,SES-04863,2026-01-03 03:46:35.631808,Browse,Tablet,East,Social Media,Electronics,0.0,Yes
USR-04863,SES-04863,2026-01-03 03:49:35.631808,Add to Cart,Tablet,East,Social Media,Electronics,0.0,Yes
USR-04863,SES-04863,2026-01-03 03:53:35.631808,Checkout,Tablet,East,Social Media,Electronics,0.0,Yes
USR-04863,SES-04863,2026-01-03 03:58:35.631808,Purchase,Tablet,East,Social Media,Electronics,208.68,No
USR-04864,SES-04864,2026-01-03 15:46:56.794969,Browse,Tablet,West,Organic,Sports,0.0,Yes
USR-04864,SES-04864,2026-01-03 15:48:56.794969,Add to Cart,Tablet,West,Organic,Sports,0.0,Yes
USR-04864,SES-04864,2026-01-03 15:52:56.794969,Checkout,Tablet,West,Organic,Sports,0.0,Yes
USR-04865,SES-04865,2026-01-08 10:42:08.967410,Browse,Desktop,West,Google Ads,Sports,0.0,Yes
USR-04865,SES-04865,2026-01-08 10:45:08.967410,Add to Cart,Desktop,West,Google Ads,Sports,0.0,Yes
USR-04865,SES-04865,2026-01-08 10:50:08.967410,Checkout,Desktop,West,Google Ads,Sports,0.0,Yes
USR-04866,SES-04866,2026-01-02 06:25:35.495022,Browse,Mobile,South,Organic,Sports,0.0,Yes
USR-04866,SES-04866,2026-01-02 06:27:35.495022,Add to Cart,Mobile,South,Organic,Sports,0.0,Yes
USR-04867,SES-04867,2025-12-16 20:02:34.578943,Browse,Mobile,East,Organic,Home,0.0,Yes
USR-04867,SES-04867,2025-12-16 20:06:34.578943,Add to Cart,Mobile,East,Organic,Home,0.0,Yes
USR-04868,SES-04868,2025-12-15 05:05:13.019438,Browse,Mobile,East,Email,Electronics,0.0,Yes
USR-04868,SES-04868,2025-12-15 05:10:13.019438,Add to Cart,Mobile,East,Email,Electronics,0.0,Yes
USR-04869,SES-04869,2026-01-05 16:35:51.218606,Browse,Tablet,South,Social Media,Home,0.0,Yes
USR-04870,SES-04870,2026-01-05 16:03:16.969846,Browse,Mobile,North,Email,Fashion,0.0,Yes
USR-04871,SES-04871,2025-12-23 11:51:44.452849,Browse,Desktop,East,Email,Home,0.0,Yes
USR-04871,SES-04871,2025-12-23 11:55:44.452849,Add to Cart,Desktop,East,Email,Home,0.0,Yes
USR-04871,SES-04871,2025-12-23 11:58:44.452849,Checkout,Desktop,East,Email,Home,0.0,Yes
USR-04872,SES-04872,2026-01-05 03:05:10.549913,Browse,Mobile,South,Email,Beauty,0.0,Yes
USR-04873,SES-04873,2026-01-06 11:39:53.023324,Browse,Tablet,East,Social Media,Sports,0.0,Yes
USR-04873,SES-04873,2026-01-06 11:41:53.023324,Add to Cart,Tablet,East,Social Media,Sports,0.0,Yes
USR-04873,SES-04873,2026-01-06 11:43:53.023324,Checkout,Tablet,East,Social Media,Sports,0.0,Yes
USR-04874,SES-04874,2026-01-07 10:36:36.503737,Browse,Desktop,East,Organic,Fashion,0.0,Yes
USR-04875,SES-04875,2025-12-31 21:33:25.955808,Browse,Mobile,West,Google Ads,Beauty,0.0,Yes
USR-04875,SES-04875,2025-12-31 21:35:25.955808,Add to Cart,Mobile,West,Google Ads,Beauty,0.0,Yes
USR-04875,SES-04875,2025-12-31 21:40:25.955808,Checkout,Mobile,West,Google Ads,Beauty,0.0,Yes
USR-04875,SES-04875,2025-12-31 21:43:25.955808,Purchase,Mobile,West,Google Ads,Beauty,247.44,No
USR-04876,SES-04876,2025-12-24 03:10:52.415747,Browse,Tablet,North,Email,Beauty,0.0,Yes
USR-04877,SES-04877,2025-12-16 06:15:50.109048,Browse,Desktop,North,Social Media,Electronics,0.0,Yes
USR-04877,SES-04877,2025-12-16 06:19:50.109048,Add to Cart,Desktop,North,Social Media,Electronics,0.0,Yes
USR-04878,SES-04878,2026-01-01 09:52:45.266009,Browse,Mobile,West,Organic,Beauty,0.0,Yes
USR-04878,SES-04878,2026-01-01 09:55:45.266009,Add to Cart,Mobile,West,Organic,Beauty,0.0,Yes
USR-04878,SES-04878,2026-01-01 09:59:45.266009,Checkout,Mobile,West,Organic,Beauty,0.0,Yes
USR-04879,SES-04879,2025-12-18 20:32:19.429188,Browse,Mobile,North,Organic,Sports,0.0,Yes
USR-04879,SES-04879,2025-12-18 20:34:19.429188,Add to Cart,Mobile,North,Organic,Sports,0.0,Yes
USR-04880,SES-04880,2025-12-13 09:33:40.765108,Browse,Mobile,North,Social Media,Sports,0.0,Yes
USR-04881,SES-04881,2025-12-29 06:57:02.302171,Browse,Mobile,East,Social Media,Electronics,0.0,Yes
USR-04882,SES-04882,2025-12-17 10:01:21.218974,Browse,Mobile,South,Organic,Beauty,0.0,Yes
USR-04883,SES-04883,2025-12-14 05:59:30.511524,Browse,Mobile,South,Google Ads,Beauty,0.0,Yes
USR-04884,SES-04884,2026-01-06 07:37:26.125731,Browse,Desktop,West,Email,Fashion,0.0,Yes
USR-04884,SES-04884,2026-01-06 07:39:26.125731,Add to Cart,Desktop,West,Email,Fashion,0.0,Yes
USR-04885,SES-04885,2025-12-16 06:08:30.316965,Browse,Tablet,North,Organic,Sports,0.0,Yes
USR-04885,SES-04885,2025-12-16 06:11:30.316965,Add to Cart,Tablet,North,Organic,Sports,0.0,Yes
USR-04885,SES-04885,2025-12-16 06:14:30.316965,Checkout,Tablet,North,Organic,Sports,0.0,Yes
USR-04885,SES-04885,2025-12-16 06:17:30.316965,Purchase,Tablet,North,Organic,Sports,195.56,No
USR-04886,SES-04886,2025-12-22 10:52:06.207852,Browse,Mobile,North,Google Ads,Fashion,0.0,Yes
USR-04887,SES-04887,2025-12-12 05:40:49.433970,Browse,Mobile,West,Organic,Beauty,0.0,Yes
USR-04888,SES-04888,2026-01-02 01:22:57.670225,Browse,Mobile,South,Email,Electronics,0.0,Yes
USR-04888,SES-04888,2026-01-02 01:25:57.670225,Add to Cart,Mobile,South,Email,Electronics,0.0,Yes
USR-04889,SES-04889,2025-12-19 15:49:30.080316,Browse,Mobile,North,Organic,Electronics,0.0,Yes
USR-04889,SES-04889,2025-12-19 15:54:30.080316,Add to Cart,Mobile,North,Organic,Electronics,0.0,Yes
USR-04890,SES-04890,2026-01-05 05:14:41.971480,Browse,Tablet,South,Email,Fashion,0.0,Yes
USR-04890,SES-04890,2026-01-05 05:19:41.971480,Add to Cart,Tablet,South,Email,Fashion,0.0,Yes
USR-04890,SES-04890,2026-01-05 05:23:41.971480,Checkout,Tablet,South,Email,Fashion,0.0,Yes
USR-04890,SES-04890,2026-01-05 05:28:41.971480,Purchase,Tablet,South,Email,Fashion,383.11,No
USR-04891,SES-04891,2025-12-15 17:21:21.361723,Browse,Tablet,West,Organic,Beauty,0.0,Yes
USR-04892,SES-04892,2026-01-03 20:50:36.380235,Browse,Mobile,West,Email,Electronics,0.0,Yes
USR-04892,SES-04892,2026-01-03 20:54:36.380235,Add to Cart,Mobile,West,Email,Electronics,0.0,Yes
USR-04892,SES-04892,2026-01-03 20:58:36.380235,Checkout,Mobile,West,Email,Electronics,0.0,Yes
USR-04893,SES-04893,2025-12-10 00:31:54.801636,Browse,Tablet,North,Social Media,Home,0.0,Yes
USR-04894,SES-04894,2025-12-11 18:03:06.201703,Browse,Desktop,South,Google Ads,Sports,0.0,Yes
USR-04895,SES-04895,2025-12-15 13:31:54.724705,Browse,Mobile,West,Organic,Electronics,0.0,Yes
USR-04895,SES-04895,2025-12-15 13:36:54.724705,Add to Cart,Mobile,West,Organic,Electronics,0.0,Yes
USR-04895,SES-04895,2025-12-15 13:38:54.724705,Checkout,Mobile,West,Organic,Electronics,0.0,Yes
USR-04896,SES-04896,2026-01-02 13:43:12.845095,Browse,Tablet,South,Organic,Electronics,0.0,Yes
USR-04896,SES-04896,2026-01-02 13:46:12.845095,Add to Cart,Tablet,South,Organic,Electronics,0.0,Yes
USR-04896,SES-04896,2026-01-02 13:49:12.845095,Checkout,Tablet,South,Organic,Electronics,0.0,Yes
USR-04897,SES-04897,2025-12-21 13:04:56.759817,Browse,Mobile,West,Google Ads,Fashion,0.0,Yes
USR-04898,SES-04898,2025-12-21 00:50:02.036806,Browse,Desktop,East,Organic,Sports,0.0,Yes
USR-04899,SES-04899,2026-01-03 05:02:14.661340,Browse,Desktop,South,Google Ads,Home,0.0,Yes
USR-04899,SES-04899,2026-01-03 05:04:14.661340,Add to Cart,Desktop,South,Google Ads,Home,0.0,Yes
USR-04899,SES-04899,2026-01-03 05:07:14.661340,Checkout,Desktop,South,Google Ads,Home,0.0,Yes
USR-04900,SES-04900,2025-12-25 11:23:05.746495,Browse,Tablet,North,Email,Fashion,0.0,Yes
USR-04901,SES-04901,2025-12-24 09:15:11.084083,Browse,Tablet,South,Google Ads,Beauty,0.0,Yes
USR-04901,SES-04901,2025-12-24 09:20:11.084083,Add to Cart,Tablet,South,Google Ads,Beauty,0.0,Yes
USR-04901,SES-04901,2025-12-24 09:23:11.084083,Checkout,Tablet,South,Google Ads,Beauty,0.0,Yes
USR-04902,SES-04902,2025-12-17 22:22:07.598409,Browse,Desktop,West,Email,Beauty,0.0,Yes
USR-04902,SES-04902,2025-12-17 22:25:07.598409,Add to Cart,Desktop,West,Email,Beauty,0.0,Yes
USR-04902,SES-04902,2025-12-17 22:30:07.598409,Checkout,Desktop,West,Email,Beauty,0.0,Yes
USR-04902,SES-04902,2025-12-17 22:33:07.598409,Purchase,Desktop,West,Email,Beauty,397.92,No
USR-04903,SES-04903,2025-12-26 23:50:19.511738,Browse,Mobile,North,Social Media,Beauty,0.0,Yes
USR-04904,SES-04904,2025-12-29 08:13:31.424566,Browse,Mobile,North,Organic,Beauty,0.0,Yes
USR-04904,SES-04904,2025-12-29 08:15:31.424566,Add to Cart,Mobile,North,Organic,Beauty,0.0,Yes
USR-04904,SES-04904,2025-12-29 08:18:31.424566,Checkout,Mobile,North,Organic,Beauty,0.0,Yes
USR-04905,SES-04905,2025-12-25 21:07:23.481987,Browse,Mobile,West,Google Ads,Beauty,0.0,Yes
USR-04906,SES-04906,2025-12-27 06:47:50.991937,Browse,Desktop,West,Social Media,Home,0.0,Yes
USR-04907,SES-04907,2025-12-19 07:40:25.822699,Browse,Desktop,East,Email,Electronics,0.0,Yes
USR-04907,SES-04907,2025-12-19 07:42:25.822699,Add to Cart,Desktop,East,Email,Electronics,0.0,Yes
USR-04907,SES-04907,2025-12-19 07:47:25.822699,Checkout,Desktop,East,Email,Electronics,0.0,Yes
USR-04907,SES-04907,2025-12-19 07:51:25.822699,Purchase,Desktop,East,Email,Electronics,211.72,No
USR-04908,SES-04908,2025-12-23 12:02:22.469491,Browse,Desktop,North,Social Media,Sports,0.0,Yes
USR-04908,SES-04908,2025-12-23 12:04:22.469491,Add to Cart,Desktop,North,Social Media,Sports,0.0,Yes
USR-04908,SES-04908,2025-12-23 12:07:22.469491,Checkout,Desktop,North,Social Media,Sports,0.0,Yes
USR-04908,SES-04908,2025-12-23 12:10:22.469491,Purchase,Desktop,North,Social Media,Sports,208.95,No
USR-04909,SES-04909,2025-12-10 09:23:01.703694,Browse,Mobile,South,Google Ads,Home,0.0,Yes
USR-04909,SES-04909,2025-12-10 09:26:01.703694,Add to Cart,Mobile,South,Google Ads,Home,0.0,Yes
USR-04909,SES-04909,2025-12-10 09:29:01.703694,Checkout,Mobile,South,Google Ads,Home,0.0,Yes
USR-04910,SES-04910,2025-12-24 14:40:08.092027,Browse,Tablet,South,Social Media,Electronics,0.0,Yes
USR-04910,SES-04910,2025-12-24 14:45:08.092027,Add to Cart,Tablet,South,Social Media,Electronics,0.0,Yes
USR-04911,SES-04911,2025-12-21 12:46:34.450832,Browse,Mobile,South,Email,Home,0.0,Yes
USR-04912,SES-04912,2025-12-18 23:33:41.827102,Browse,Desktop,East,Organic,Home,0.0,Yes
USR-04912,SES-04912,2025-12-18 23:37:41.827102,Add to Cart,Desktop,East,Organic,Home,0.0,Yes
USR-04913,SES-04913,2025-12-23 00:56:53.047858,Browse,Tablet,West,Google Ads,Electronics,0.0,Yes
USR-04913,SES-04913,2025-12-23 01:01:53.047858,Add to Cart,Tablet,West,Google Ads,Electronics,0.0,Yes
USR-04913,SES-04913,2025-12-23 01:06:53.047858,Checkout,Tablet,West,Google Ads,Electronics,0.0,Yes
USR-04913,SES-04913,2025-12-23 01:09:53.047858,Purchase,Tablet,West,Google Ads,Electronics,73.24,No
USR-04914,SES-04914,2025-12-14 07:16:24.322246,Browse,Desktop,North,Google Ads,Sports,0.0,Yes
USR-04914,SES-04914,2025-12-14 07:20:24.322246,Add to Cart,Desktop,North,Google Ads,Sports,0.0,Yes
USR-04915,SES-04915,2025-12-31 08:09:25.944636,Browse,Tablet,North,Social Media,Electronics,0.0,Yes
USR-04916,SES-04916,2026-01-05 11:14:21.352807,Browse,Desktop,West,Google Ads,Home,0.0,Yes
USR-04916,SES-04916,2026-01-05 11:18:21.352807,Add to Cart,Desktop,West,Google Ads,Home,0.0,Yes
USR-04916,SES-04916,2026-01-05 11:23:21.352807,Checkout,Desktop,West,Google Ads,Home,0.0,Yes
USR-04917,SES-04917,2025-12-17 23:27:09.417572,Browse,Tablet,East,Social Media,Beauty,0.0,Yes
USR-04917,SES-04917,2025-12-17 23:29:09.417572,Add to Cart,Tablet,East,Social Media,Beauty,0.0,Yes
USR-04918,SES-04918,2025-12-12 22:34:40.143071,Browse,Desktop,West,Organic,Fashion,0.0,Yes
USR-04918,SES-04918,2025-12-12 22:38:40.143071,Add to Cart,Desktop,West,Organic,Fashion,0.0,Yes
USR-04918,SES-04918,2025-12-12 22:42:40.143071,Checkout,Desktop,West,Organic,Fashion,0.0,Yes
USR-04919,SES-04919,2025-12-27 11:58:46.516074,Browse,Mobile,East,Social Media,Home,0.0,Yes
USR-04920,SES-04920,2025-12-26 10:33:23.989507,Browse,Tablet,East,Social Media,Electronics,0.0,Yes
USR-04920,SES-04920,2025-12-26 10:37:23.989507,Add to Cart,Tablet,East,Social Media,Electronics,0.0,Yes
USR-04921,SES-04921,2026-01-06 12:03:26.732697,Browse,Tablet,North,Social Media,Fashion,0.0,Yes
USR-04922,SES-04922,2025-12-31 04:44:02.290761,Browse,Tablet,South,Social Media,Electronics,0.0,Yes
USR-04922,SES-04922,2025-12-31 04:49:02.290761,Add to Cart,Tablet,South,Social Media,Electronics,0.0,Yes
USR-04922,SES-04922,2025-12-31 04:51:02.290761,Checkout,Tablet,South,Social Media,Electronics,0.0,Yes
USR-04923,SES-04923,2026-01-06 04:15:25.441626,Browse,Desktop,West,Social Media,Home,0.0,Yes
USR-04923,SES-04923,2026-01-06 04:20:25.441626,Add to Cart,Desktop,West,Social Media,Home,0.0,Yes
USR-04924,SES-04924,2025-12-14 17:41:42.222277,Browse,Tablet,West,Email,Sports,0.0,Yes
USR-04924,SES-04924,2025-12-14 17:44:42.222277,Add to Cart,Tablet,West,Email,Sports,0.0,Yes
USR-04924,SES-04924,2025-12-14 17:47:42.222277,Checkout,Tablet,West,Email,Sports,0.0,Yes
USR-04925,SES-04925,2025-12-21 12:25:51.016301,Browse,Desktop,East,Social Media,Beauty,0.0,Yes
USR-04925,SES-04925,2025-12-21 12:30:51.016301,Add to Cart,Desktop,East,Social Media,Beauty,0.0,Yes
USR-04926,SES-04926,2025-12-21 20:35:30.733794,Browse,Mobile,East,Google Ads,Beauty,0.0,Yes
USR-04926,SES-04926,2025-12-21 20:39:30.733794,Add to Cart,Mobile,East,Google Ads,Beauty,0.0,Yes
USR-04927,SES-04927,2025-12-20 11:50:08.166186,Browse,Desktop,West,Email,Electronics,0.0,Yes
USR-04928,SES-04928,2025-12-19 06:02:24.665329,Browse,Mobile,North,Email,Electronics,0.0,Yes
USR-04929,SES-04929,2025-12-27 06:51:44.487796,Browse,Tablet,East,Organic,Beauty,0.0,Yes
USR-04930,SES-04930,2026-01-04 01:29:19.060805,Browse,Mobile,North,Google Ads,Fashion,0.0,Yes
USR-04930,SES-04930,2026-01-04 01:31:19.060805,Add to Cart,Mobile,North,Google Ads,Fashion,0.0,Yes
USR-04930,SES-04930,2026-01-04 01:33:19.060805,Checkout,Mobile,North,Google Ads,Fashion,0.0,Yes
USR-04931,SES-04931,2025-12-28 03:05:24.719862,Browse,Desktop,South,Social Media,Home,0.0,Yes
USR-04931,SES-04931,2025-12-28 03:10:24.719862,Add to Cart,Desktop,South,Social Media,Home,0.0,Yes
USR-04931,SES-04931,2025-12-28 03:14:24.719862,Checkout,Desktop,South,Social Media,Home,0.0,Yes
USR-04932,SES-04932,2025-12-24 19:49:56.947533,Browse,Desktop,West,Organic,Beauty,0.0,Yes
USR-04933,SES-04933,2025-12-26 10:37:49.554021,Browse,Desktop,South,Organic,Home,0.0,Yes
USR-04934,SES-04934,2025-12-29 22:41:12.614261,Browse,Mobile,South,Social Media,Beauty,0.0,Yes
USR-04934,SES-04934,2025-12-29 22:45:12.614261,Add to Cart,Mobile,South,Social Media,Beauty,0.0,Yes
USR-04935,SES-04935,2026-01-02 22:34:17.399024,Browse,Mobile,East,Google Ads,Fashion,0.0,Yes
USR-04935,SES-04935,2026-01-02 22:39:17.399024,Add to Cart,Mobile,East,Google Ads,Fashion,0.0,Yes
USR-04936,SES-04936,2026-01-07 03:55:30.653188,Browse,Tablet,West,Organic,Beauty,0.0,Yes
USR-04936,SES-04936,2026-01-07 03:58:30.653188,Add to Cart,Tablet,West,Organic,Beauty,0.0,Yes
USR-04937,SES-04937,2025-12-18 21:36:21.332645,Browse,Mobile,North,Email,Electronics,0.0,Yes
USR-04937,SES-04937,2025-12-18 21:38:21.332645,Add to Cart,Mobile,North,Email,Electronics,0.0,Yes
USR-04938,SES-04938,2025-12-18 18:26:56.138601,Browse,Desktop,South,Email,Beauty,0.0,Yes
USR-04938,SES-04938,2025-12-18 18:29:56.138601,Add to Cart,Desktop,South,Email,Beauty,0.0,Yes
USR-04939,SES-04939,2025-12-23 09:44:16.006869,Browse,Tablet,North,Email,Electronics,0.0,Yes
USR-04939,SES-04939,2025-12-23 09:48:16.006869,Add to Cart,Tablet,North,Email,Electronics,0.0,Yes
USR-04939,SES-04939,2025-12-23 09:53:16.006869,Checkout,Tablet,North,Email,Electronics,0.0,Yes
USR-04939,SES-04939,2025-12-23 09:58:16.006869,Purchase,Tablet,North,Email,Electronics,51.95,No
USR-04940,SES-04940,2026-01-08 06:46:36.942522,Browse,Desktop,North,Email,Beauty,0.0,Yes
USR-04940,SES-04940,2026-01-08 06:50:36.942522,Add to Cart,Desktop,North,Email,Beauty,0.0,Yes
USR-04941,SES-04941,2026-01-03 09:27:58.049513,Browse,Desktop,North,Organic,Beauty,0.0,Yes
USR-04941,SES-04941,2026-01-03 09:31:58.049513,Add to Cart,Desktop,North,Organic,Beauty,0.0,Yes
USR-04942,SES-04942,2025-12-12 01:25:24.309042,Browse,Mobile,East,Organic,Beauty,0.0,Yes
USR-04943,SES-04943,2025-12-14 09:45:26.463588,Browse,Desktop,North,Email,Home,0.0,Yes
USR-04944,SES-04944,2025-12-28 14:31:49.867646,Browse,Tablet,South,Social Media,Sports,0.0,Yes
USR-04945,SES-04945,2026-01-07 19:09:04.646591,Browse,Mobile,North,Social Media,Sports,0.0,Yes
USR-04945,SES-04945,2026-01-07 19:12:04.646591,Add to Cart,Mobile,North,Social Media,Sports,0.0,Yes
USR-04945,SES-04945,2026-01-07 19:15:04.646591,Checkout,Mobile,North,Social Media,Sports,0.0,Yes
USR-04946,SES-04946,2026-01-06 03:09:33.557452,Browse,Tablet,West,Social Media,Sports,0.0,Yes
USR-04946,SES-04946,2026-01-06 03:13:33.557452,Add to Cart,Tablet,West,Social Media,Sports,0.0,Yes
USR-04947,SES-04947,2025-12-18 20:15:05.977365,Browse,Desktop,South,Google Ads,Sports,0.0,Yes
USR-04947,SES-04947,2025-12-18 20:18:05.977365,Add to Cart,Desktop,South,Google Ads,Sports,0.0,Yes
USR-04947,SES-04947,2025-12-18 20:20:05.977365,Checkout,Desktop,South,Google Ads,Sports,0.0,Yes
USR-04948,SES-04948,2025-12-11 19:23:04.617440,Browse,Tablet,North,Email,Fashion,0.0,Yes
USR-04949,SES-04949,2026-01-03 19:59:07.903014,Browse,Desktop,North,Google Ads,Home,0.0,Yes
USR-04949,SES-04949,2026-01-03 20:04:07.903014,Add to Cart,Desktop,North,Google Ads,Home,0.0,Yes
USR-04949,SES-04949,2026-01-03 20:09:07.903014,Checkout,Desktop,North,Google Ads,Home,0.0,Yes
USR-04950,SES-04950,2025-12-19 08:32:13.164328,Browse,Tablet,West,Email,Fashion,0.0,Yes
USR-04951,SES-04951,2025-12-12 18:41:38.780690,Browse,Mobile,West,Google Ads,Home,0.0,Yes
USR-04951,SES-04951,2025-12-12 18:44:38.780690,Add to Cart,Mobile,West,Google Ads,Home,0.0,Yes
USR-04951,SES-04951,2025-12-12 18:47:38.780690,Checkout,Mobile,West,Google Ads,Home,0.0,Yes
USR-04951,SES-04951,2025-12-12 18:50:38.780690,Purchase,Mobile,West,Google Ads,Home,212.13,No
USR-04952,SES-04952,2025-12-29 09:19:35.477773,Browse,Tablet,West,Email,Electronics,0.0,Yes
USR-04952,SES-04952,2025-12-29 09:22:35.477773,Add to Cart,Tablet,West,Email,Electronics,0.0,Yes
USR-04952,SES-04952,2025-12-29 09:27:35.477773,Checkout,Tablet,West,Email,Electronics,0.0,Yes
USR-04952,SES-04952,2025-12-29 09:30:35.477773,Purchase,Tablet,West,Email,Electronics,365.66,No
USR-04953,SES-04953,2025-12-30 07:19:47.558988,Browse,Tablet,North,Google Ads,Electronics,0.0,Yes
USR-04954,SES-04954,2026-01-08 08:04:04.533969,Browse,Mobile,North,Organic,Electronics,0.0,Yes
USR-04954,SES-04954,2026-01-08 08:06:04.533969,Add to Cart,Mobile,North,Organic,Electronics,0.0,Yes
USR-04955,SES-04955,2025-12-29 10:14:55.502805,Browse,Tablet,South,Email,Sports,0.0,Yes
USR-04955,SES-04955,2025-12-29 10:17:55.502805,Add to Cart,Tablet,South,Email,Sports,0.0,Yes
USR-04955,SES-04955,2025-12-29 10:20:55.502805,Checkout,Tablet,South,Email,Sports,0.0,Yes
USR-04955,SES-04955,2025-12-29 10:24:55.502805,Purchase,Tablet,South,Email,Sports,227.71,No
USR-04956,SES-04956,2025-12-20 18:07:19.728749,Browse,Mobile,South,Google Ads,Electronics,0.0,Yes
USR-04956,SES-04956,2025-12-20 18:10:19.728749,Add to Cart,Mobile,South,Google Ads,Electronics,0.0,Yes
USR-04956,SES-04956,2025-12-20 18:15:19.728749,Checkout,Mobile,South,Google Ads,Electronics,0.0,Yes
USR-04957,SES-04957,2025-12-13 08:55:28.599384,Browse,Desktop,South,Organic,Fashion,0.0,Yes
USR-04957,SES-04957,2025-12-13 09:00:28.599384,Add to Cart,Desktop,South,Organic,Fashion,0.0,Yes
USR-04957,SES-04957,2025-12-13 09:02:28.599384,Checkout,Desktop,South,Organic,Fashion,0.0,Yes
USR-04957,SES-04957,2025-12-13 09:04:28.599384,Purchase,Desktop,South,Organic,Fashion,344.49,No
USR-04958,SES-04958,2025-12-23 17:31:44.011596,Browse,Tablet,West,Email,Beauty,0.0,Yes
USR-04959,SES-04959,2025-12-27 03:52:08.118321,Browse,Tablet,West,Email,Sports,0.0,Yes
USR-04959,SES-04959,2025-12-27 03:56:08.118321,Add to Cart,Tablet,West,Email,Sports,0.0,Yes
USR-04959,SES-04959,2025-12-27 04:00:08.118321,Checkout,Tablet,West,Email,Sports,0.0,Yes
USR-04960,SES-04960,2025-12-30 22:19:03.613472,Browse,Tablet,North,Organic,Fashion,0.0,Yes
USR-04960,SES-04960,2025-12-30 22:22:03.613472,Add to Cart,Tablet,North,Organic,Fashion,0.0,Yes
USR-04961,SES-04961,2025-12-12 05:52:55.011430,Browse,Mobile,West,Email,Beauty,0.0,Yes
USR-04961,SES-04961,2025-12-12 05:56:55.011430,Add to Cart,Mobile,West,Email,Beauty,0.0,Yes
USR-04962,SES-04962,2025-12-24 00:09:12.730838,Browse,Tablet,West,Google Ads,Fashion,0.0,Yes
USR-04963,SES-04963,2025-12-24 02:03:47.655391,Browse,Mobile,West,Organic,Home,0.0,Yes
USR-04963,SES-04963,2025-12-24 02:05:47.655391,Add to Cart,Mobile,West,Organic,Home,0.0,Yes
USR-04964,SES-04964,2025-12-22 12:22:18.599945,Browse,Mobile,South,Google Ads,Electronics,0.0,Yes
USR-04964,SES-04964,2025-12-22 12:26:18.599945,Add to Cart,Mobile,South,Google Ads,Electronics,0.0,Yes
USR-04964,SES-04964,2025-12-22 12:30:18.599945,Checkout,Mobile,South,Google Ads,Electronics,0.0,Yes
USR-04964,SES-04964,2025-12-22 12:33:18.599945,Purchase,Mobile,South,Google Ads,Electronics,413.19,No
USR-04965,SES-04965,2025-12-19 10:42:43.582084,Browse,Desktop,East,Google Ads,Fashion,0.0,Yes
USR-04965,SES-04965,2025-12-19 10:45:43.582084,Add to Cart,Desktop,East,Google Ads,Fashion,0.0,Yes
USR-04965,SES-04965,2025-12-19 10:47:43.582084,Checkout,Desktop,East,Google Ads,Fashion,0.0,Yes
USR-04966,SES-04966,2025-12-16 02:30:49.431591,Browse,Desktop,North,Social Media,Fashion,0.0,Yes
USR-04967,SES-04967,2025-12-26 07:29:02.587548,Browse,Desktop,East,Google Ads,Fashion,0.0,Yes
USR-04968,SES-04968,2025-12-26 02:30:42.168563,Browse,Mobile,North,Email,Home,0.0,Yes
USR-04968,SES-04968,2025-12-26 02:35:42.168563,Add to Cart,Mobile,North,Email,Home,0.0,Yes
USR-04969,SES-04969,2025-12-29 09:49:00.944599,Browse,Mobile,South,Organic,Sports,0.0,Yes
USR-04969,SES-04969,2025-12-29 09:53:00.944599,Add to Cart,Mobile,South,Organic,Sports,0.0,Yes
USR-04970,SES-04970,2025-12-26 13:29:10.227427,Browse,Mobile,West,Google Ads,Beauty,0.0,Yes
USR-04971,SES-04971,2026-01-08 00:01:06.291178,Browse,Mobile,West,Social Media,Fashion,0.0,Yes
USR-04971,SES-04971,2026-01-08 00:04:06.291178,Add to Cart,Mobile,West,Social Media,Fashion,0.0,Yes
USR-04971,SES-04971,2026-01-08 00:08:06.291178,Checkout,Mobile,West,Social Media,Fashion,0.0,Yes
